vehicle,colour,passingDistance,street,helmet,kerb,bikelane,City,dateandtime,perceivedDistance
ordinary car,red,1.197,main road (regular),0,0.5,0,Salisbury,25-May-2017 16:42:00,0.737830418264011
SUV/pickup,blue,1.105,main road (regular),0,0.5,0,Salisbury,25-May-2017 16:42:00,0.951684552454908
ordinary car,red,1.405,main road (regular),0,0.5,0,Salisbury,25-May-2017 16:42:00,1.13736345806275
ordinary car,silver/grey,0.878,main road (regular),0,0.5,0,Salisbury,25-May-2017 16:42:00,0.938994425872604
ordinary car,blue,1.498,main road (regular),0,0.5,0,Salisbury,25-May-2017 16:42:00,1.30525127193596
ordinary car,red,1.677,main road (regular),0,0.5,0,Salisbury,25-May-2017 16:42:00,1.59237371138242
SUV/pickup,blue,1.472,main road (regular),0,0.5,0,Salisbury,25-May-2017 16:42:00,1.85146567200207
PTW,red,1.331,main road (regular),0,0.5,0,Salisbury,25-May-2017 16:42:00,1.1749002311141
ordinary car,black,1.331,main road (regular),0,0.5,0,Salisbury,25-May-2017 16:42:00,1.1936055880041
LGV/minibus,silver/grey,2.509,main road (regular),0,0.5,0,Salisbury,25-May-2017 16:42:00,2.3235828557982
ordinary car,blue,2.622,main road (regular),0,0.5,0,Salisbury,25-May-2017 16:42:00,2.84629357635474
ordinary car,green,1.287,main road (regular),0,0.5,0,Salisbury,25-May-2017 16:42:00,1.37369117874629
ordinary car,silver/grey,1.653,main road (regular),0,0.5,0,Salisbury,25-May-2017 16:42:00,1.84916242557401
ordinary car,blue,1.693,main road (regular),0,0.5,0,Salisbury,25-May-2017 16:42:00,1.44055481724744
LGV/minibus,black,1.799,main road (regular),0,0.5,0,Salisbury,25-May-2017 16:42:00,1.7489412943858
ordinary car,blue,2.205,main road (regular),0,0.5,0,Salisbury,25-May-2017 16:42:00,1.95299970213774
ordinary car,blue,2.003,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.57608255902588
ordinary car,blue,1.853,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.86715844588593
ordinary car,black,1.45,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.26899750911673
ordinary car,silver/grey,1.233,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,0.893564734421488
ordinary car,blue,1.139,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.45820799682362
ordinary car,silver/grey,1.871,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.65602855457098
LGV/minibus,silver/grey,1.647,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.70778425470363
ordinary car,blue,1.793,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.67551927282507
ordinary car,blue,1.933,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,2.21093770604242
ordinary car,green,1.634,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.35516248363425
LGV/minibus,white,1.601,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.53514774084736
ordinary car,blue,2.197,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.83301352640652
LGV/minibus,white,1.894,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,2.12041511084841
ordinary car,silver/grey,1.541,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.65031199397477
ordinary car,silver/grey,1.955,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,2.27410115962423
ordinary car,silver/grey,0.883,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,0.93422007678812
ordinary car,green,1.393,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.53382918478369
ordinary car,blue,1.198,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,0.986438759696585
ordinary car,silver/grey,2.004,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.90596904049164
LGV/minibus,silver/grey,2.015,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,2.0977176014173
bus,green,1.277,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.40419134103844
ordinary car,blue,1.519,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.11204136105841
ordinary car,blue,1.541,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.79605976538915
ordinary car,red,0.947,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,0.961281408108055
ordinary car,red,1.648,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.98141494127667
PTW,blue,1.777,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.94878915554122
ordinary car,white,2.464,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,2.72511056001255
LGV/minibus,silver/grey,2.528,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,2.20535694631323
LGV/minibus,white,1.423,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.42724333029509
PTW,blue,1.679,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.36261966925044
ordinary car,blue,1.811,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.9669689800111
ordinary car,silver/grey,1.66,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.47162832745293
ordinary car,black,1.402,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.3229820748263
ordinary car,green,1.286,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.03662962278614
LGV/minibus,white,1.725,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.89943276428169
SUV/pickup,silver/grey,1.325,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.10636197124909
ordinary car,blue,1.541,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.74184584376733
ordinary car,silver/grey,1.464,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.83828679788963
LGV/minibus,white,1.536,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.44927516374389
ordinary car,red,1.15,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.31582728308358
ordinary car,red,1.424,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.06154170034044
ordinary car,black,1.674,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.98829037246396
ordinary car,silver/grey,1.841,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.75650090080254
ordinary car,green,2.01,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.66413573043431
bus,red,1.561,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.78446751854148
LGV/minibus,other,2.14,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,2.18485214984382
LGV/minibus,silver/grey,1.857,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,2.01283367621577
LGV/minibus,blue,1.878,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,2.00244918092687
LGV/minibus,white,1.598,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.42330228537543
ordinary car,white,1.349,main road (regular),1,0.5,0,Salisbury,25-May-2017 16:58:00,1.77431607593395
LGV/minibus,white,1.541,regular residential street,1,0.5,0,Salisbury,25-May-2017 16:58:00,1.40499441466522
ordinary car,blue,1.95,regular urban street,1,0.5,0,Salisbury,25-May-2017 16:58:00,1.95022678802203
ordinary car,blue,1.355,regular urban street,1,0.5,0,Salisbury,25-May-2017 16:58:00,1.33721554106402
LGV/minibus,white,1.585,regular urban street,1,0.5,0,Salisbury,25-May-2017 16:58:00,1.16914080415825
ordinary car,silver/grey,1.458,regular urban street,1,0.5,0,Salisbury,25-May-2017 16:58:00,1.44596267343922
ordinary car,silver/grey,1.239,regular urban street,1,0.5,0,Salisbury,25-May-2017 16:58:00,1.11551012816651
ordinary car,silver/grey,1.406,regular urban street,1,0.5,0,Salisbury,25-May-2017 16:58:00,1.12495420583062
ordinary car,other,2.364,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,2.45571639606583
ordinary car,silver/grey,1.744,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,1.82930761048895
ordinary car,red,2.385,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,2.10106157879041
ordinary car,white,1.904,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,1.73788969977421
SUV/pickup,silver/grey,1.822,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,1.98221189114522
ordinary car,blue,1.481,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,1.40753354500583
ordinary car,silver/grey,1.328,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,1.08774619377946
ordinary car,red,1.609,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,1.5531718401637
ordinary car,white,1.151,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,0.852401796979893
ordinary car,blue,1.155,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,1.35402913713514
ordinary car,silver/grey,1.398,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,1.17979771992452
ordinary car,blue,1.371,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,1.53298287073234
ordinary car,blue,1.753,regular residential street,0,0.5,0,Salisbury,25-May-2017 17:12:00,1.96901930349478
ordinary car,white,1.313,regular residential street,0,0.5,0,Salisbury,25-May-2017 17:12:00,1.20539109853845
ordinary car,black,1.114,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,1.05912510033992
ordinary car,silver/grey,1.738,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,1.74171754946412
ordinary car,silver/grey,1.624,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,1.53206310260517
ordinary car,other,1.34,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,1.64897019988157
ordinary car,blue,2.264,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,2.61636398881587
ordinary car,green,1.345,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,1.2560540906625
ordinary car,green,1.631,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,1.68076880951836
ordinary car,black,1.339,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,1.66587538529435
ordinary car,silver/grey,1.629,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,1.75941859536725
ordinary car,blue,1.346,regular urban street,0,0.5,0,Salisbury,25-May-2017 17:12:00,1.03852285551299
ordinary car,silver/grey,1.962,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,1.73050129445538
ordinary car,green,1.706,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,1.56714700658241
SUV/pickup,white,1.682,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,1.95701717869244
ordinary car,silver/grey,1.961,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,1.90518359264317
ordinary car,blue,1.842,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,1.63098909084248
ordinary car,red,1.571,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,1.46058405892352
ordinary car,blue,1.699,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,1.78574392647529
ordinary car,black,1.569,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,1.80277349905
ordinary car,black,2.018,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,1.74708383338733
bus,green,0.773,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,0.721705123944696
ordinary car,black,1.457,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,1.80389961381574
ordinary car,blue,1.557,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,1.49259282731658
bus,red,1.281,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,1.60558494031867
ordinary car,red,2.018,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,2.10514146331314
ordinary car,white,1.201,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,1.08464443146332
ordinary car,silver/grey,2.151,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,2.07589441420281
HGV,white,1.916,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,2.10213413044998
ordinary car,blue,1.714,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,1.80861913984328
ordinary car,blue,1.952,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,2.20693040292516
ordinary car,green,1.784,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,1.63224801653414
ordinary car,white,2.077,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,2.42613977459692
ordinary car,red,2.254,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,2.63235988609975
SUV/pickup,red,2.376,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,2.52511843799658
ordinary car,blue,1.674,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:48:00,1.55179751869579
ordinary car,red,2.226,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.94780002023279
ordinary car,blue,2.204,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,2.19677302694217
ordinary car,black,2.307,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,2.46543239362539
ordinary car,blue,1.904,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.97856002946134
ordinary car,black,1.826,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.94620895988667
SUV/pickup,black,1.925,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.72440632404624
SUV/pickup,blue,1.137,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,0.844783261453181
ordinary car,black,1.105,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.24496057236466
LGV/minibus,white,1.613,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.92405358698821
ordinary car,red,1.71,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.4485663679299
ordinary car,silver/grey,1.304,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.43375692091117
ordinary car,green,1.701,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,2.01282660826589
SUV/pickup,silver/grey,1.527,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.8518401658866
ordinary car,blue,1.585,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.92586944103023
ordinary car,green,1.536,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.57456738852212
LGV/minibus,green,1.622,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.56163062061445
ordinary car,silver/grey,1.783,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.81611266781358
SUV/pickup,red,1.246,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.0019976210692
ordinary car,blue,1.384,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.68985625769395
ordinary car,red,1.464,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.36976016369872
ordinary car,silver/grey,1.664,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.83593285435194
LGV/minibus,white,1.693,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,2.05044496576763
ordinary car,blue,1.594,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.89176597675353
ordinary car,black,1.783,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.62557847639252
ordinary car,blue,1.568,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.33744072565701
ordinary car,silver/grey,1.526,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.30394255029808
ordinary car,blue,1.917,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,2.07625763135962
ordinary car,silver/grey,1.852,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.89606771768807
ordinary car,blue,1.712,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.64902638802238
ordinary car,black,1.533,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.57932851419817
ordinary car,black,1.624,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.57153218617069
ordinary car,red,1.841,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.60797225216931
ordinary car,blue,1.443,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.58471086727054
LGV/minibus,white,1.173,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.08586869591953
ordinary car,red,1.37,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.07745055822887
SUV/pickup,blue,1.247,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,0.819133394697531
ordinary car,red,1.205,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.29011256641451
SUV/pickup,blue,1.433,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.23763295828668
ordinary car,silver/grey,1.574,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.66882208267052
ordinary car,blue,1.351,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.44637431099561
ordinary car,red,1.41,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.55257735495837
ordinary car,silver/grey,1.437,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.67675542397395
ordinary car,silver/grey,2.407,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,2.43942371620398
ordinary car,silver/grey,1.453,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.23116284527089
ordinary car,silver/grey,1.341,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.19645727692559
ordinary car,silver/grey,1.335,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.62629998477589
ordinary car,blue,1.497,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.57810248541978
SUV/pickup,red,1.587,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.34113376260952
ordinary car,blue,1.815,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,1.96389607805562
ordinary car,blue,2.26,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,2.27349757283334
ordinary car,red,2.016,main road (regular),1,0.25,0,Salisbury,20-May-2017 15:48:00,2.04703512035573
ordinary car,green,0.954,main road (regular),0,0.25,0,Salisbury,20-May-2017 16:21:00,0.982028553311014
ordinary car,silver/grey,1.801,main road (regular),0,0.25,0,Salisbury,20-May-2017 16:21:00,1.47751527814724
ordinary car,green,1.407,main road (regular),0,0.25,0,Salisbury,20-May-2017 16:21:00,1.36706451163026
ordinary car,black,1.513,main road (regular),0,0.25,0,Salisbury,20-May-2017 16:21:00,1.34801461257484
ordinary car,blue,1.323,main road (regular),0,0.25,0,Salisbury,20-May-2017 16:21:00,1.45875231826859
ordinary car,green,1.898,main road (regular),0,0.25,0,Salisbury,20-May-2017 16:21:00,2.11722813776894
ordinary car,red,1.446,main road (regular),0,0.25,0,Salisbury,20-May-2017 16:21:00,1.21589748022087
ordinary car,silver/grey,1.975,main road (regular),0,0.25,0,Salisbury,20-May-2017 16:21:00,1.66740413983851
ordinary car,blue,1.608,main road (regular),0,0.25,0,Salisbury,20-May-2017 16:21:00,1.25081440324615
ordinary car,black,1.172,main road (regular),0,0.25,0,Salisbury,20-May-2017 16:21:00,0.923352807254538
